"player_id","team_2009","team_2010","team_2011","team_2012"
26113,"TB","MIA","",""
26432,"","DEN","DEN","DEN"
27422,"","DAL","DAL","DAL"
25539,"IND","IND","IND","IND"
23665,"CIN","CIN","CIN",""
24375,"DEN","DEN","DEN","DEN"
26142,"STL","STL","STL","STL"
23448,"CAR","","CAR","CAR"
26644,"","CAR","CAR",""
29641,"","","","DAL"
23578,"","","IND","TB"
25611,"NYG","NYG","",""
27733,"","SEA","SEA","SEA"
27865,"","PHI","PHI","PHI"
27244,"","CIN","CIN","CIN"
29256,"","","","SD"
28180,"","","SEA","SEA"
28291,"","","NYJ",""
29409,"","","","PHI"
26287,"","JAC","",""
27690,"","DEN","DEN","DEN"
25720,"NYJ","NE","",""
29065,"","","","CLE"
27650,"","TB","TB",""
27694,"","","CLE","CLE"
27247,"","SD","SD","SD"
23729,"CIN","","",""
27979,"","","","WAS"
30080,"","","",""
25607,"NO","NO","MIA","MIN"
29664,"","","","CLE"
27044,"CIN","CIN","CIN","CIN"
26229,"HOU","HOU","MIA",""
27651,"","KC","KC","KC"
22132,"WAS","WAS","DAL","DAL"
23429,"CHI","CHI","DET",""
30087,"","","",""
27339,"","","","DAL"
29410,"","","","NE"
1388,"SF","","",""
22122,"CLE","CLE","",""
23475,"CHI","CHI","",""
30286,"","","",""
28550,"","","CIN",""
26519,"NYG","NYG","","WAS"
23953,"DAL","DAL","CHI",""
24396,"JAC","","",""
29631,"","","","OAK"
28631,"","","DET","DET"
22697,"PIT","PIT","WAS",""
27127,"SD","","",""
25739,"WAS","WAS","WAS",""
29731,"","","",""
28536,"","","HOU","HOU"
26173,"STL","","TEN","IND"
26940,"CAR","","",""
29107,"","","",""
21493,"DET","DET","",""
26163,"PIT","PIT","PIT","PIT"
26235,"NYG","NYG","NYG","SF"
23053,"STL","STL","STL",""
30175,"","","",""
26252,"CIN","CIN","CIN",""
29571,"","","","MIA"
26715,"CAR","CAR","","CAR"
30578,"","","",""
26305,"NYG","NYG","",""
27853,"","","","IND"
23501,"STL","STL","WAS",""
17200,"ARI","","",""
27648,"","STL","STL","STL"
28337,"","","CHI","CHI"
28542,"","","","HOU"
24224,"DET","PHI","IND","DAL"
26200,"","GB","GB","OAK"
26207,"CAR","CAR","CAR","CAR"
27467,"","IND","",""
30456,"","","",""
21257,"DEN","BUF","BUF",""
26204,"DET","DET","DET","DET"
22149,"SF","CLE","CLE",""
26288,"","","ATL",""
22927,"ARI","MIA","MIA","MIA"
22843,"SF","SF","SF","OAK"
27532,"","","",""
27688,"","CLE","CLE","CLE"
20578,"ATL","ATL","ATL","ATL"
27290,"","DEN","DEN","IND"
28082,"","","HOU","HOU"
20571,"STL","","",""
27604,"","CHI","",""
26218,"","NE","",""
28136,"","","NYG","NYG"
26533,"OAK","OAK","OAK","OAK"
22214,"CAR","CAR","CAR",""
29683,"","","","DEN"
26583,"IND","","",""
24345,"NYG","","NYG","NYG"
25461,"TB","OAK","",""
29420,"","","",""
29627,"","","","OAK"
28614,"","","DAL","DAL"
30541,"","","",""
27961,"","","PHI","PHI"
27994,"","","NE","NE"
27814,"","PHI","PHI","PHI"
24226,"CHI","CHI","CHI","CHI"
26093,"","KC","","KC"
20444,"DET","DET","DET","DET"
21064,"","SF","STL",""
24229,"PHI","PHI","DEN","NO"
23439,"CIN","CIN","CIN","GB"
26304,"NO","NO","NO",""
22997,"PIT","","",""
29600,"","","","JAC"
22344,"NO","NO","",""
26237,"CIN","CIN","CIN","DEN"
27879,"","NYJ","NYJ","NYJ"
29091,"","","","IND"
27571,"","TEN","TEN",""
25472,"SEA","SEA","SEA","SEA"
29123,"","","",""
22712,"NE","NE","NE","NE"
30079,"","","",""
4851,"OAK","","",""
26022,"CLE","","",""
26599,"STL","","",""
27971,"","","NE","NE"
23478,"NYG","NYG","NYG","NYG"
27669,"","NO","NO","NO"
24073,"NO","NO","MIN",""
27468,"","IND","IND",""
24297,"NYG","NYG","OAK","OAK"
23298,"","DAL","DAL",""
24355,"BUF","PIT","PIT","CHI"
29634,"","","","DAL"
26762,"","","SF","SF"
21381,"SD","SD","SD","SD"
28332,"","","CLE",""
27671,"","DET","DET","DET"
28374,"","","","SD"
23539,"KC","KC","KC","KC"
20332,"","BUF","",""
23513,"OAK","JAC","BUF","BUF"
28111,"","","SEA","SEA"
12023,"NO","","",""
22044,"HOU","HOU","HOU","HOU"
25443,"TB","TB","TB",""
26902,"NYG","NYG","NYG","NYG"
23442,"JAC","","",""
27003,"IND","IND","IND","IND"
27661,"","NE","NE","NE"
30254,"","","",""
28027,"","","SD","SD"
28575,"","","SD","SD"
24756,"DEN","DEN","DEN","DEN"
27108,"MIN","MIN","","MIN"
29613,"","","","TB"
26941,"CIN","CIN","CIN","CIN"
30508,"","","",""
24241,"BUF","BUF","TB",""
29639,"","","","ARI"
27091,"OAK","JAC","",""
20840,"PIT","PIT","PIT","PIT"
30404,"","","",""
29378,"","","","CLE"
21228,"CHI","NO","",""
28056,"","","KC","KC"
21159,"TB","TB","",""
23524,"JAC","","",""
23509,"NYG","NYG","NYG","NYG"
20508,"SF","SF","",""
22117,"CAR","CAR","CAR","CAR"
28260,"","","MIN","MIN"
20138,"NYG","NYG","",""
26541,"PHI","PHI","PHI","PHI"
25431,"MIN","MIN","SEA","SEA"
29642,"","","","NYJ"
26369,"TEN","BAL","BAL","BAL"
22882,"TEN","","",""
23890,"DET","DEN","DEN",""
26242,"GB","","",""
4091,"CLE","CLE","CLE","CLE"
26537,"WAS","CHI","CHI",""
23354,"NE","","",""
27808,"","","DET","DET"
22434,"PIT","","",""
26909,"","NE","","ARI"
25421,"BUF","BUF","JAC","JAC"
26323,"DEN","DEN","DEN",""
23683,"NYG","NYG","",""
27002,"GB","GB","GB","GB"
27947,"","","DAL","DAL"
26266,"TEN","TEN","TEN","TEN"
19635,"CIN","CIN","",""
27236,"","NE","NE","NE"
19548,"SF","SF","SF","SF"
27213,"","WAS","",""
29559,"","","","NYJ"
29910,"","","",""
25841,"SEA","","",""
26032,"","IND","",""
21269,"GB","JAC","",""
26674,"IND","IND","IND","DET"
27325,"","TB","TB","TB"
24254,"PHI","PHI","","IND"
27088,"BUF","BUF","",""
21931,"HOU","HOU","HOU","HOU"
30562,"","","",""
24420,"DEN","","",""
22975,"TB","TB","","TB"
30219,"","","",""
21154,"DEN","DEN","TEN","NO"
27170,"","NYJ","NYJ","NYJ"
20438,"SEA","BAL","OAK",""
25576,"","NYG","",""
27046,"JAC","JAC","JAC","JAC"
28596,"","","",""
24390,"NYG","NYG","NYG","NYG"
19506,"NYG","NO","",""
22710,"TB","TB","NE","NE"
27778,"","","","BUF"
27762,"","MIA","MIA","MIA"
26751,"SD","SD","",""
28952,"","","","PIT"
6799,"NE","","",""
26269,"NE","NE","DEN",""
26365,"","ARI","ARI",""
29137,"","","","CHI"
25544,"NYJ","NYJ","",""
26368,"STL","STL","STL",""
27719,"","","NE",""
30507,"","","",""
28049,"","","MIA","NYJ"
22713,"KC","","",""
26336,"IND","","",""
29586,"","","","DEN"
27818,"","STL","JAC","JAC"
26744,"","SD","",""
27450,"","TB","TB","TB"
20399,"IND","IND","IND",""
30543,"","","",""
26236,"","BUF","BUF","BUF"
26959,"WAS","","",""
22527,"NO","NO","NO","NO"
846,"CLE","CLE","",""
26148,"JAC","JAC","DEN",""
28067,"","","DEN",""
23096,"","","SD","SD"
29007,"","","","BAL"
27209,"","BUF","BUF",""
26769,"MIA","","",""
29622,"","","","JAC"
29218,"","","","PIT"
23567,"NE","NE","ATL","ARI"
23368,"MIA","MIA","MIA","MIA"
26417,"HOU","HOU","HOU","HOU"
26986,"SF","SF","SF","SF"
28033,"","","PIT","PIT"
24638,"PHI","","",""
24183,"ATL","ATL","ATL","ATL"
22166,"HOU","","",""
24303,"CAR","CAR","CAR","CAR"
24426,"MIN","MIN","MIN","MIN"
26869,"KC","KC","KC","KC"
29592,"","","","CIN"
24338,"CIN","CIN","CIN","CIN"
27595,"","","SD",""
26289,"ARI","ARI","WAS",""
26925,"PIT","","",""
22914,"CAR","CAR","CAR","CAR"
18093,"MIN","MIN","MIN","MIN"
26164,"TEN","TEN","TEN","TEN"
23656,"DAL","DAL","DAL","DAL"
21166,"BUF","","",""
29563,"","","","DEN"
28479,"","","SF","SF"
24250,"WAS","WAS","WAS","STL"
26084,"CLE","CLE","CLE","DAL"
20515,"GB","GB","GB","GB"
27956,"","","SD","SD"
27780,"","SF","","TB"
22811,"NYJ","NYJ","PIT","PIT"
1477,"ATL","","",""
30289,"","","",""
21142,"WAS","","",""
21706,"GB","GB","PHI","PHI"
26209,"SD","SD","SD","DEN"
27066,"TEN","TEN","","TEN"
23846,"HOU","HOU","HOU","OAK"
21345,"","STL","CHI",""
26080,"","TB","",""
22610,"BUF","BUF","BUF","BUF"
29055,"","","","JAC"
27264,"","","NYG","NYG"
30108,"","","",""
29030,"","","",""
25480,"CHI","CHI","",""
29794,"","","",""
30496,"","","",""
18234,"NYJ","NYJ","",""
22722,"DAL","SEA","",""
27119,"DAL","DAL","DAL",""
15080,"PIT","PIT","PIT",""
20873,"NYJ","NYJ","NYJ","NYJ"
30532,"","","",""
28486,"","","IND",""
22137,"DAL","DAL","DAL","HOU"
28625,"","","DET",""
30082,"","","",""
30236,"","","",""
30472,"","","",""
20507,"NO","NO","",""
20406,"ARI","","",""
27996,"","","BAL","BAL"
29551,"","","","ARI"
26126,"STL","","",""
28050,"","","STL",""
23954,"DAL","DAL","WAS","WAS"
11795,"CAR","","",""
28012,"","","","NE"
27337,"","","CHI",""
26548,"","IND","NO",""
19809,"NO","","",""
22085,"CHI","CHI","CHI",""
9305,"PIT","","",""
29263,"","","","SEA"
26155,"KC","KC","KC","KC"
19135,"ARI","","",""
25488,"JAC","JAC","CHI","CHI"
22692,"SEA","SEA","",""
26839,"","","","DAL"
28068,"","","TEN","TEN"
26377,"","NO","NO",""
27124,"","JAC","DET","DET"
25509,"DAL","DAL","DAL","DAL"
30066,"","","",""
24328,"STL","","",""
24456,"STL","","",""
21508,"MIN","MIN","",""
29984,"","","",""
27711,"","SEA","SEA","SEA"
28834,"","","","CLE"
22155,"MIN","MIN","NYG",""
20514,"SD","OAK","",""
22047,"CAR","CAR","IND",""
27809,"","MIA","",""
24095,"PIT","PIT","DET",""
23437,"MIA","MIA","PHI","SD"
22723,"SD","SD","SD","SD"
30246,"","","",""
24334,"DEN","MIA","MIA","CHI"
27509,"","TB","DET","NYJ"
25942,"STL","JAC","JAC",""
29701,"","","","MIA"
25419,"","IND","IND",""
25940,"MIN","MIN","MIN",""
27090,"ATL","","ATL","ATL"
23750,"HOU","HOU","HOU","BUF"
28941,"","","","CHI"
19863,"","IND","",""
28149,"","","SF","SF"
30251,"","","",""
27551,"","NO","NO","NO"
28178,"","","","PHI"
26699,"","","BUF",""
20498,"IND","IND","IND","IND"
26875,"KC","KC","",""
25394,"MIN","MIN","MIN","MIN"
27048,"SF","","",""
30279,"","","",""
21512,"PHI","PHI","STL","STL"
29280,"","","","BUF"
23461,"SEA","SEA","CHI","CHI"
25504,"DET","","","DEN"
25468,"","OAK","",""
29309,"","","","BAL"
29547,"","","","IND"
21250,"PIT","","",""
27761,"","IND","IND",""
16689,"HOU","HOU","JAC",""
27077,"MIA","MIA","MIA","MIA"
26180,"NO","NO","NO","DEN"
27105,"JAC","","JAC",""
30069,"","","",""
28034,"","","GB","GB"
27412,"","","OAK",""
23215,"MIN","MIN","SEA","SEA"
24292,"OAK","","",""
5106,"MIN","MIN","",""
24275,"JAC","JAC","JAC","JAC"
27700,"","STL","","PHI"
27870,"","PIT","PIT","PIT"
20442,"OAK","OAK","OAK","OAK"
22807,"MIN","MIN","MIN",""
21385,"DAL","DAL","BAL",""
29619,"","","","MIA"
22912,"OAK","","MIA",""
25469,"KC","","",""
27734,"","","",""
30272,"","","",""
21156,"NO","","",""
26324,"SEA","SEA","",""
24834,"TB","","",""
29257,"","","","GB"
22828,"MIA","DEN","NE",""
23589,"DET","DET","",""
26186,"CIN","CIN","CIN","MIN"
21604,"CHI","CHI","CHI","CHI"
24322,"ARI","ARI","",""
25613,"CAR","CAR","",""
23596,"CHI","CHI","CHI","SEA"
28946,"","","","DEN"
26153,"CAR","CAR","CAR","CAR"
27008,"PIT","PIT","PIT","PIT"
29596,"","","","NE"
27872,"","HOU","HOU","HOU"
28066,"","","PIT","PIT"
29883,"","","",""
26232,"DET","DET","DET","DET"
27885,"","NYG","NYG","NYG"
28084,"","","WAS","WAS"
28137,"","","","KC"
20389,"DEN","DEN","DEN","KC"
23752,"STL","STL","DEN","NE"
27816,"","TEN","TEN",""
23502,"OAK","","",""
14655,"WAS","WAS","WAS",""
24294,"ATL","ATL","STL",""
26937,"STL","STL","STL","STL"
27883,"","MIA","MIA","MIA"
25524,"BAL","BAL","KC","SD"
27674,"","OAK","OAK","OAK"
3035,"CHI","CHI","",""
30052,"","","",""
20457,"NE","NE","",""
28024,"","","KC","KC"
9119,"","CIN","ATL",""
30475,"","","",""
27654,"","TB","TB","TB"
7308,"TEN","","",""
23918,"GB","GB","GB","GB"
25826,"DEN","SEA","WAS","WAS"
26027,"CAR","CAR","CAR",""
27868,"","TEN","TEN","TEN"
28008,"","","KC","KC"
10609,"CHI","CHI","CLE",""
25542,"CAR","CAR","DEN","SD"
27970,"","","GB",""
24392,"BUF","BUF","",""
28121,"","","","JAC"
21255,"SEA","","",""
27827,"","","","NYJ"
8241,"SEA","","",""
30392,"","","",""
19630,"NO","","",""
25486,"OAK","OAK","",""
29544,"","","","TEN"
30061,"","","",""
23210,"NO","NO","",""
22296,"BUF","","",""
27957,"","","NYG","NYG"
25496,"ATL","ATL","ATL","ATL"
27949,"","","HOU","HOU"
26272,"BUF","","",""
28116,"","","","WAS"
28555,"","","JAC",""
29441,"","","","OAK"
30287,"","","",""
27358,"","MIA","MIA",""
29276,"","","","CHI"
27717,"","","ATL","ATL"
28401,"","","","JAC"
28002,"","","GB","GB"
22900,"TB","PIT","PIT","PIT"
26371,"CLE","NYG","",""
30047,"","","",""
21941,"ARI","ARI","",""
23620,"ATL","ATL","ATL",""
29388,"","","","BAL"
27871,"","ATL","ATL","ATL"
28187,"","","ARI",""
25833,"PIT","TEN","TEN","TEN"
28830,"","","",""
24008,"STL","STL","",""
19593,"NE","","",""
25927,"ARI","","",""
29400,"","","","CAR"
29098,"","","",""
27092,"IND","IND","IND","IND"
21192,"SEA","SEA","NE","NE"
25527,"CLE","DET","DET","TB"
27945,"","","SF","SF"
22017,"SD","SD","SD","SD"
29412,"","","","PHI"
25415,"SF","SF","SF","SF"
28088,"","","CLE",""
23570,"","WAS","",""
27581,"","SD","CAR","SD"
26228,"","OAK","OAK",""
28043,"","","WAS","WAS"
29258,"","","","CIN"
22736,"STL","STL","STL","STL"
26486,"MIN","MIN","MIN","CAR"
26985,"GB","GB","GB","GB"
29722,"","","",""
25997,"IND","WAS","",""
26223,"TB","TB","TB","TB"
20463,"NYG","NYG","NYG",""
28434,"","","SEA","SEA"
29010,"","","",""
20516,"BAL","BAL","ARI","ARI"
27265,"","","NYG","NYG"
30259,"","","",""
21296,"CIN","","",""
27680,"","CHI","CHI","CHI"
24256,"ARI","ARI","ARI","TEN"
23486,"GB","GB","GB",""
27746,"","NYG","NYG",""
29108,"","","",""
27676,"","GB","GB","GB"
27187,"","","","IND"
29955,"","","",""
21983,"CHI","","",""
27167,"CLE","","",""
22839,"JAC","JAC","JAC","JAC"
24171,"NYJ","","",""
20368,"DEN","SEA","",""
19778,"NYG","NYG","NYG","NYG"
21184,"WAS","NO","",""
28064,"","","NYJ","NYJ"
28845,"","","","ATL"
25788,"SD","SD","SD",""
27020,"MIA","","",""
27677,"","BUF","BUF","BUF"
27737,"","DEN","","SF"
23579,"PHI","PHI","PHI","PHI"
22029,"TB","","",""
30414,"","","",""
27064,"IND","IND","IND","IND"
28540,"","","HOU",""
26625,"NE","NE","NE","ARI"
27037,"MIA","MIA","MIA","MIA"
19276,"NYG","NYG","",""
26188,"WAS","WAS","WAS","WAS"
27253,"","","","CLE"
29050,"","","","JAC"
22342,"NE","JAC","",""
29430,"","","","ATL"
24659,"","SD","",""
29645,"","","","PHI"
27982,"","","DET","DET"
27672,"","TB","TB","TB"
30068,"","","",""
29457,"","","","SD"
29066,"","","","CIN"
25460,"HOU","HOU","HOU","BAL"
27738,"","OAK","",""
30517,"","","",""
26240,"OAK","OAK","OAK","OAK"
30385,"","","",""
29708,"","","","TEN"
21181,"","OAK","",""
24588,"NYJ","NYJ","NYJ","NE"
25551,"CHI","TEN","TEN","TEN"
24311,"NYG","NYG","",""
20608,"NYG","SF","","NYG"
27051,"","","HOU","HOU"
26512,"","","","WAS"
6072,"KC","","",""
28110,"","","MIN",""
22147,"SF","SF","NO","SD"
26046,"DAL","CLE","",""
27670,"","STL","","WAS"
24824,"KC","","",""
26258,"HOU","HOU","","TEN"
27843,"","MIA","MIA","MIA"
30434,"","","",""
27286,"","DEN","DEN",""
27835,"","PHI","PHI","PHI"
30131,"","","",""
20107,"CLE","CLE","",""
26936,"CHI","IND","","TEN"
28862,"","","",""
30420,"","","",""
26167,"SD","SD","SD","SD"
24270,"CIN","CIN","CIN","CIN"
27322,"","BUF","BUF","BUF"
30089,"","","",""
29051,"","","","GB"
23622,"TEN","TEN","TB",""
26343,"KC","KC","KC","KC"
27618,"","WAS","WAS","WAS"
24765,"IND","CAR","",""
28076,"","","",""
26759,"","","PHI","PHI"
28107,"","","BUF","BUF"
23968,"TB","TB","TB","SD"
28087,"","","PHI","PHI"
27731,"","CIN","","CIN"
29159,"","","","SEA"
29601,"","","",""
25395,"ATL","ATL","IND","CIN"
27845,"","STL","STL","STL"
1,"JAC","","",""
19954,"CAR","TB","",""
23582,"JAC","","",""
27042,"KC","TB","",""
25931,"ARI","","",""
22906,"CLE","DET","DET","DET"
24515,"PHI","PHI","WAS","WAS"
29576,"","","","MIN"
26146,"NYJ","NYJ","",""
26012,"","BUF","",""
45,"DAL","PIT","",""
19596,"NE","NE","NE","NE"
29608,"","","","IND"
25414,"NO","NO","NO","SD"
19538,"ARI","ARI","ARI","SF"
29520,"","","","HOU"
26191,"WAS","","",""
30593,"","","",""
27309,"","","SEA",""
26335,"MIA","","NE","NE"
25753,"NYJ","NYJ","NE","BAL"
23633,"HOU","HOU","HOU","HOU"
27649,"","MIN","MIN","MIN"
21092,"BAL","DEN","STL","DEN"
26932,"","CIN","CIN","CIN"
28103,"","","BAL","BAL"
28133,"","","","CHI"
26981,"SEA","SEA","SEA","OAK"
28995,"","","","NYJ"
21340,"IND","SEA","SEA",""
29431,"","","",""
26216,"KC","","",""
27607,"","TB","TB","TB"
24559,"NYG","NYG","NYG","TB"
28706,"","","CLE","CAR"
23481,"MIA","CLE","JAC",""
19586,"SF","","",""
25877,"BUF","","",""
26315,"TB","TB","TB","CHI"
20972,"CLE","BAL","BAL","WAS"
26819,"TB","TB","",""
28093,"","","WAS","WAS"
29494,"","","","CHI"
15601,"ATL","","",""
27021,"NYG","NYG","",""
27353,"","","ARI","IND"
25570,"HOU","","",""
25583,"","","","JAC"
28146,"","","","NYJ"
28152,"","","HOU","HOU"
30518,"","","",""
11022,"PHI","WAS","MIN",""
27748,"","","","CLE"
22277,"DET","","",""
20678,"CIN","","",""
24692,"IND","IND","IND","NYJ"
26964,"","CIN","SEA","SEA"
26175,"KC","KC","KC","KC"
28532,"","","","NO"
19642,"","","NYJ","PIT"
20971,"HOU","","",""
25838,"NO","NO","NO","STL"
28169,"","","CAR","CAR"
19246,"CHI","HOU","",""
29384,"","","",""
26197,"MIA","MIA","MIA","JAC"
28090,"","","HOU","HOU"
21140,"CAR","CHI","CHI","CHI"
30512,"","","",""
28279,"","","","BAL"
29205,"","","","NO"
28352,"","","CHI","CHI"
27602,"","","","GB"
27188,"","PHI","PHI",""
9028,"CAR","CAR","NO",""
27798,"","PHI","",""
22388,"KC","KC","KC","KC"
28189,"","","TEN","TEN"
21279,"ATL","","",""
25451,"TB","TB","KC",""
29302,"","","",""
27135,"OAK","OAK","OAK","OAK"
27759,"","TB","TB",""
27220,"","BUF","BUF",""
28755,"","","OAK",""
19681,"CIN","","",""
25609,"BUF","","",""
27973,"","","CIN","CIN"
20491,"CAR","HOU","",""
13845,"ARI","ARI","",""
20348,"CLE","CLE","",""
25399,"BUF","SEA","SEA","SEA"
26158,"BAL","BAL","BAL","BAL"
28115,"","","WAS","WAS"
4161,"CAR","CLE","HOU",""
22341,"BUF","BUF","BUF","BUF"
25455,"TB","TB","TB","TB"
28767,"","","NE","NE"
10577,"TEN","","",""
26721,"CIN","CIN","PHI",""
27995,"","","","DET"
25418,"CHI","CHI","CAR","CAR"
26765,"","","","TEN"
27696,"","NO","NO","NO"
27875,"","GB","GB","GB"
26261,"SEA","SEA","SEA","SEA"
25513,"SF","SF","SF","SF"
29670,"","","","TB"
26214,"CAR","CAR","CAR","DAL"
20055,"SF","SF","",""
26256,"ARI","ARI","",""
27825,"","ARI","ARI","ARI"
21949,"OAK","OAK","OAK","BAL"
22421,"STL","SEA","BUF","BUF"
30490,"","","",""
29151,"","","",""
29329,"","","","KC"
21999,"SEA","DET","DET","DET"
26182,"DEN","DEN","DEN","SD"
27942,"","","CIN","CIN"
24219,"NYJ","NYJ","NYJ","NYJ"
27983,"","","DEN","DEN"
8124,"DET","","",""
25819,"","","CLE",""
29241,"","","","NE"
27763,"","PIT","","BUF"
27876,"","DEN","DEN","NYJ"
21959,"JAC","JAC","","WAS"
22851,"SF","","",""
24320,"DET","","",""
29673,"","","","HOU"
24204,"BUF","BUF","BUF","BUF"
25681,"SF","","",""
26325,"JAC","","",""
26532,"OAK","","OAK",""
27689,"","PHI","TB","TB"
30059,"","","",""
28958,"","","","STL"
24846,"OAK","","",""
30431,"","","",""
23543,"TEN","TEN","",""
27045,"OAK","OAK","OAK","OAK"
30470,"","","",""
27017,"NE","NE","CAR","IND"
29428,"","","",""
20495,"SF","SF","CIN","CIN"
28130,"","","ATL","ATL"
21503,"TEN","","STL",""
29417,"","","","HOU"
26905,"","CHI","CHI","CHI"
20528,"CLE","CLE","NO",""
25549,"PHI","PHI","PHI","PHI"
23331,"BAL","","MIN",""
26716,"CIN","CIN","DEN","JAC"
26057,"GB","","",""
26321,"CAR","CAR","CIN",""
24352,"DAL","SD","",""
26930,"GB","GB","GB","TEN"
26612,"JAC","","",""
22156,"DET","DET","HOU",""
27954,"","","WAS","WAS"
28870,"","","","STL"
19693,"CLE","","",""
25446,"CAR","CAR","CAR","CAR"
30402,"","","",""
28139,"","","SD",""
1231,"","WAS","",""
19537,"PIT","SD","",""
30277,"","","",""
28707,"","","",""
26224,"","ATL","ATL","ATL"
27086,"","NO","",""
26187,"PHI","PHI","PHI",""
27659,"","CAR","",""
25641,"OAK","","",""
22817,"KC","","",""
23728,"TB","SF","",""
28353,"","","",""
4472,"NYJ","TEN","",""
23180,"ATL","ATL","STL","STL"
24339,"NYG","NYG","WAS","WAS"
27794,"","HOU","",""
29561,"","","","BUF"
27786,"","PIT","PIT","PIT"
30147,"","","",""
23005,"","","MIN",""
23642,"TEN","CLE","","CLE"
27057,"NE","NE","CIN","CIN"
28025,"","","IND","IND"
30459,"","","",""
22918,"CIN","CIN","",""
26391,"JAC","SEA","SEA",""
19733,"TEN","","",""
27095,"TEN","TEN","TEN",""
26356,"DET","NE","NE",""
26960,"JAC","JAC","JAC",""
24418,"STL","","",""
29067,"","","",""
25445,"","MIA","MIA",""
23548,"TEN","TEN","TEN","TEN"
11626,"BUF","BUF","BUF","DAL"
30491,"","","",""
28174,"","","MIN","MIN"
29000,"","","","DAL"
27775,"","TEN","","TEN"
21504,"PHI","","",""
29675,"","","","CLE"
28574,"","","TB",""
30224,"","","",""
27349,"","ARI","",""
27715,"","NYG","",""
26951,"PHI","PHI","PHI","IND"
23457,"BAL","STL","STL",""
28863,"","","",""
24277,"IND","CHI","CHI","CHI"
24463,"SEA","SEA","SEA","SEA"
25532,"CIN","JAC","JAC","WAS"
26385,"MIA","MIA","BUF",""
27104,"DET","","",""
23252,"CHI","CHI","CHI","CHI"
21147,"","BAL","WAS","NE"
27758,"","PHI","PHI","PHI"
28142,"","","DEN","DEN"
22216,"CHI","DET","",""
27416,"","DAL","DAL","DAL"
23455,"DAL","DAL","DAL","DAL"
26647,"","","NYJ",""
27083,"DEN","DEN","DEN","DEN"
29269,"","","","CLE"
22145,"CLE","","CLE",""
23008,"BAL","BAL","BAL","SD"
28075,"","","CLE","CLE"
22842,"MIN","MIN","SF","WAS"
26912,"JAC","JAC","JAC","JAC"
23558,"STL","STL","STL",""
27686,"","ATL","ATL","ATL"
28984,"","","",""
19714,"OAK","OAK","OAK","OAK"
21484,"IND","IND","IND",""
27107,"BUF","CAR","",""
22350,"IND","KC","KC","KC"
27464,"","","IND",""
24422,"GB","GB","NYG","NE"
26169,"SF","SEA","",""
28416,"","","","JAC"
16919,"IND","IND","IND","IND"
25471,"STL","DET","",""
26345,"IND","IND","IND","WAS"
24260,"TEN","","",""
24387,"WAS","WAS","WAS","WAS"
24750,"CHI","CHI","CHI","CHI"
27708,"","","","BUF"
24434,"NE","","",""
30424,"","","",""
27031,"ATL","ATL","ATL","ATL"
27946,"","","TEN","TEN"
29270,"","","","CAR"
5150,"MIA","","",""
29795,"","","",""
27980,"","","HOU","HOU"
24323,"NO","NO","NO","NO"
23469,"CLE","NYJ","NYJ",""
27040,"DEN","DEN","",""
27882,"","NO","NO","NO"
23514,"CIN","","PHI","PHI"
25864,"BUF","BUF","",""
22746,"MIN","MIN","",""
21915,"NE","CLE","",""
23958,"CIN","CIN","CIN","DAL"
21989,"NE","","","DEN"
23454,"STL","DAL","",""
25402,"PIT","PIT","PIT","PIT"
30565,"","","",""
10500,"BAL","BAL","NYJ",""
22979,"NE","NE","NE","NE"
21982,"TEN","TEN","",""
23523,"NYJ","NYJ","NYJ","NYJ"
24308,"","","SEA",""
26300,"TB","TB","TB","CLE"
26877,"KC","","",""
27539,"","","","BAL"
26921,"IND","IND","",""
23199,"DEN","","",""
26123,"CLE","CLE","CLE","SEA"
22796,"STL","STL","",""
26753,"CAR","CAR","","SEA"
29621,"","","","STL"
26672,"IND","NO","NO","NO"
27609,"","CHI","CHI","CHI"
20492,"BUF","BUF","",""
24234,"SD","NYJ","NYJ","NYJ"
28091,"","","NYJ","NYJ"
30046,"","","",""
10072,"MIN","MIN","MIN",""
26320,"WAS","WAS","",""
27793,"","PIT","PIT","PIT"
30071,"","","",""
21992,"HOU","HOU","",""
26257,"PHI","HOU","HOU","HOU"
21213,"NE","SEA","",""
22094,"","","DAL",""
26033,"KC","KC","ATL","ATL"
21976,"KC","WAS","MIA",""
28509,"","","TB",""
26669,"IND","SF","JAC",""
29654,"","","","SF"
23288,"","MIA","",""
26390,"","CAR","","DAL"
27004,"BUF","BUF","BUF","BUF"
28039,"","","CIN","CIN"
5113,"NYG","","",""
28011,"","","NE","NE"
23920,"CIN","CIN","","CIN"
26206,"MIA","MIA","MIA","STL"
27880,"","DET","DET",""
29316,"","","","PIT"
30533,"","","",""
29597,"","","","BAL"
4541,"GB","GB","GB","GB"
26138,"TB","TB","TB","TB"
26285,"","","CAR",""
29987,"","","",""
27308,"","KC","KC",""
24287,"KC","KC","KC","PIT"
27150,"NE","NE","NE","NE"
23482,"TB","CIN","CIN","CIN"
26281,"CAR","CAR","","CAR"
27939,"","","CAR","CAR"
27050,"DET","DET","DET","DET"
21755,"TB","TB","TB",""
20494,"WAS","WAS","WAS","WAS"
18613,"OAK","BUF","",""
22141,"CIN","","",""
27854,"","STL","STL","STL"
29418,"","","",""
29678,"","","","PIT"
21994,"BUF","BUF","BUF","DET"
25970,"CHI","CHI","CHI",""
14071,"SF","","",""
