2012,"Jason Allen","Q","Q","P","Q","Q","Q","","","","","","","","","","Q","Q"
2012,"Jamaal Anderson","","","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Armon Binns","","","","","","","Q","","","","","","","","","",""
2012,"Clint Boling","","","","","","","","","","","","","","P","","",""
2012,"Vontaze Burfict","","","","","Q","","","","","Q","","","","Q","","",""
2012,"Nate Clements","","","","Q","Q","","","","","Q","","","","","","",""
2012,"Kyle Cook","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","P","","","",""
2012,"Chris Crocker","","","","","","","","","","","","","","","","D","Q"
2012,"Andy Dalton","P","","","","","","","","","","","","","","","",""
2012,"Carlos Dunlap","D","Q","P","Q","Q","","","","","","","","","P","Q","",""
2012,"Tony Dye","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Jeff Faine","","","","Q","Q","","","P","Q","Q","Q","","","","","",""
2012,"Robert Geathers","P","","Q","","","","","","P","","","","","","","",""
2012,"Brandon Ghee","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Wallace Gilberry","","","","","","Q","","","","","","","","","","","Q"
2012,"A.J. Green","","","","","","Q","","","","","","","Q","","","",""
2012,"BenJarvus Green-Ellis","","","","","","","","","P","","","","","","","P","Q"
2012,"Jermaine Gresham","P","","","","","","","","","","","","Q","","","",""
2012,"Leon Hall","Q","","Q","Q","Q","","","","","","","","","","","",""
2012,"Andrew Hawkins","","","","","","","Q","","","Q","Q","Q","","","","",""
2012,"Thomas Howard","","Q","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"George Iloka","Q","Q","","","","","","","","","","","","","","",""
2012,"Michael Johnson","","","","","","","","","","","","","","Q","","",""
2012,"Adam Jones","","Q","","","","Q","","","","Q","Q","","","","Q","Q","Q"
2012,"Marvin Jones","","","","","","","","Q","D","Q","Q","","Q","","","",""
2012,"Dre Kirkpatrick","O","O","D","O","O","Q","","","Q","","","","Q","Q","P","IR","IR"
2012,"Donald Lee","Q","Q","Q","Q","","","","","","","","","","","","",""
2012,"Brian Leonard","","","","","","","D","Q","","","","","","","","",""
2012,"Rey Maualuga","","","","","","","","","","","","","","P","","",""
2012,"Taylor Mays","","","","","","","","","Q","Q","","","","","","","Q"
2012,"Jeromy Miles","","","Q","","","","","","","","","","","","","",""
2012,"Dontay Moch","","","","","P","Q","","Q","O","O","O","O","O","O","O","O","O"
2012,"Roddrick Muckelroy","","","","Q","Q","","","","","","","","","","","",""
2012,"Reggie Nelson","","","","Q","","","","","Q","Q","P","","","","","Q",""
2012,"Terence Newman","","","","","","Q","","","Q","Q","P","Q","","","","Q","Q"
2012,"Mike Nugent","","","","","","","","","","","","","D","Q","Q","P","IR"
2012,"Cedric Peerman","","","","","","","","","","","","P","O","Q","Q","",""
2012,"Shaun Prater","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Chris Pressley","","","","","","","","","","","","","","Q","IR","IR","IR"
2012,"Richard Quinn","","","","","","","","","","","Q","Q","P","Q","","",""
2012,"Trevor Robinson","","","","","","","","","Q","","","","","","","",""
2012,"Taveon Rogers","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Robert Sands","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Mohamed Sanu","","","","","","","","","","","","Q","IR","IR","IR","IR","IR"
2012,"Bernard Scott","O","Q","P","Q","Q","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Pat Sims","PUP","PUP","PUP","PUP","PUP","PUP","PUP","PUP","","","","P","","","","",""
2012,"Dan Skuta","P","","","","Q","","","","Q","","","","","Q","","","P"
2012,"Andre Smith","","","","","","","","","","","","","","","Q","",""
2012,"Devon Still","","","","","","","Q","","","Q","","","","","","",""
2012,"Travelle Wharton","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Andrew Whitworth","","","","Q","Q","Q","","","","","","","","","Q","",""
2012,"Kevin Zeitler","","","Q","","","","Q","","","","","","","","","",""
