2012,"Doug Baldwin","Q","","Q","P","","","","O","Q","P","","","","","","","",""
2012,"Alan Branch","","","","","","","","","","","","","","","P","","",""
2012,"Brandon Browner","","","","","","","","","","","","","","","","","P",""
2012,"Red Bryant","","","","","","","","","","Q","Q","Q","Q","Q","","Q","",""
2012,"James Carpenter","O","","","Q","","","","","Q","Q","Q","","O","O","O","O","O","O"
2012,"Kam Chancellor","","","","","","","Q","","","Q","","","P","Q","","","",""
2012,"Chris Clemons","","","","","","","","","","","","","","","","","","IR"
2012,"Dexter Davis","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Braylon Edwards","","","","","","","","","Q","Q","","","","","","","",""
2012,"Matt Flynn","Q","","","","","","","","","","","","","","","","",""
2012,"Breno Giacomini","","","","Q","","","","","","","","","","","","Q","",""
2012,"Winston Guy","","","","","","","","","","","","","","","P","","",""
2012,"Steven Hauschka","","","","","","","","","","","","","","","","","","IR"
2012,"LeRoy Hill","","","","Q","","","","","","","","Q","Q","","","Q","",""
2012,"Jaye Howard","","","","Q","Q","Q","Q","","","","","","","","","","",""
2012,"Jeron Johnson","","","","","","","","","","","","","","","Q","","","Q"
2012,"Jason Jones","","","","P","","","","Q","Q","Q","","","","","IR","IR","IR","IR"
2012,"Jameson Konz","IR","","","","","","","","","","","","","","","","",""
2012,"Jeremy Lane","","","","","","","","","","","","","","","","","Q",""
2012,"Roy Lewis","O","O","","","","","","","","","","","","","","","",""
2012,"Marshawn Lynch","Q","Q","Q","","","Q","","P","P","Q","P","P","P","Q","P","P","P","Q"
2012,"Charly Martin","","O","P","","","","","","","","","","","Q","IR","IR","IR","IR"
2012,"Byron Maxwell","Q","P","Q","P","","","Q","Q","Q","Q","P","","","","","","","Q"
2012,"Anthony McCoy","","","","Q","","","","","","","","","","","","Q","",""
2012,"Matt McCoy","IR","","","","","","","","","","","","","","","","",""
2012,"Clinton McDonald","","","","","","Q","Q","","","Q","P","","","","","","",""
2012,"Brandon Mebane","","","","","P","","","","","","","","","","","","",""
2012,"Zach Miller","","Q","Q","","","","","","","","","","","","","","","Q"
2012,"John Moffitt","Q","P","","Q","O","O","Q","Q","Q","P","","","","","","","",""
2012,"Cameron Morrah","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Ben Obomanu","","","","","","","","","IR","IR","IR","IR","IR","IR","IR","IR","IR","IR"
2012,"Russell Okung","","Q","P","","","","","","","","","","","","","","",""
2012,"Sidney Rice","P","Q","","","","","","","","","","Q","Q","Q","Q","Q","","P"
2012,"Greg Scruggs","Q","P","","Q","","","","","Q","Q","P","Q","","","","","",""
2012,"Richard Sherman","","","","","","","","","","Q","","","","","Q","","",""
2012,"Malcolm Smith","","","","","","","","Q","","","","","","","","","",""
2012,"Golden Tate","O","P","","","","","","","","","","","","","","P","",""
2012,"Vai Taua","IR","","","","","","","","","","","","","","","","",""
2012,"Earl Thomas","","","","","","","","","","","","","","","","P","",""
2012,"Walter Thurmond","PUP","PUP","PUP","PUP","PUP","PUP","PUP","PUP","PUP","PUP","PUP","","","Q","Q","Q","IR","IR"
2012,"Marcus Trufant","","","","","Q","","","","","","","D","Q","Q","Q","P","",""
2012,"Robert Turbin","","","","","","","","","","","","","","","Q","","",""
2012,"Max Unger","","","","","","Q","","","","P","","","P","","","","",""
2012,"Leon Washington","","","","","","","","","","","","","","","P","","",""
2012,"K.J. Wright","","","","","","","","","","Q","P","","","","","","",""
